latitude,longitude,address,charger_type,charging_capacity_kw,cost_usd_per_kwh,availability_simple,avg_users_per_day,station_operator
37.755637,-122.403703,"1103 San Francisco Ave, San Francisco",AC Level 2,350.0,0.47,daytime,99.0,Tesla
52.411955,13.424762,"4521 Berlin Ave, Berlin",AC Level 2,150.0,0.33,6:00-22:00,52.0,Tesla
55.892804,37.687549,"7206 Moscow Ave, Moscow",AC Level 2,150.0,0.34,6:00-22:00,16.0,ChargePoint
-23.558511,-46.690673,"8675 São Paulo Ave, São Paulo",AC Level 1,150.0,0.18,6:00-22:00,74.0,Greenlots
68.12537,-162.60592,"5928 Random Rd, City 350, Country",DC Fast Charger,150.0,0.22,daytime,31.0,Ionity
37.70752,-122.385832,"7868 San Francisco Ave, San Francisco",AC Level 1,22.0,0.15,daytime,89.0,Ionity
37.697936,127.004828,"4590 Seoul Ave, Seoul",AC Level 2,150.0,0.34,24/7,86.0,EVgo
19.478282,-99.075939,"9067 Mexico City Ave, Mexico City",AC Level 1,150.0,0.34,daytime,15.0,ChargePoint
19.549961,-99.00579,"6409 Mexico City Ave, Mexico City",DC Fast Charger,350.0,0.24,daytime,58.0,Greenlots
37.576361,126.994182,"7535 Seoul Ave, Seoul",AC Level 2,150.0,0.49,24/7,73.0,Greenlots
19.560194,-99.102411,"6177 Mexico City Ave, Mexico City",DC Fast Charger,350.0,0.36,6:00-22:00,50.0,Ionity
34.177334,-118.284036,"8580 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.25,daytime,87.0,Tesla
43.747557,-79.317284,"5334 Toronto Ave, Toronto",DC Fast Charger,22.0,0.42,6:00-22:00,31.0,Ionity
13.87021,100.473074,"2780 Bangkok Ave, Bangkok",AC Level 2,150.0,0.31,6:00-22:00,95.0,EVgo
43.912876,-52.471869,"668 Random Rd, City 378, Country",DC Fast Charger,150.0,0.37,daytime,77.0,Ionity
13.746298,100.495246,"7130 Bangkok Ave, Bangkok",DC Fast Charger,22.0,0.21,24/7,90.0,Ionity
25.342144,55.231985,"140 Dubai Ave, Dubai",AC Level 1,22.0,0.38,24/7,40.0,Tesla
37.713602,-122.335784,"4085 San Francisco Ave, San Francisco",DC Fast Charger,350.0,0.17,daytime,26.0,Tesla
19.571709,-99.033961,"4769 Mexico City Ave, Mexico City",AC Level 1,150.0,0.23,daytime,21.0,Greenlots
-23.554411,-46.552901,"3263 São Paulo Ave, São Paulo",DC Fast Charger,350.0,0.34,6:00-22:00,35.0,Tesla
34.017652,-118.234484,"4857 Los Angeles Ave, Los Angeles",DC Fast Charger,150.0,0.27,24/7,95.0,Greenlots
55.895445,37.580547,"7975 Moscow Ave, Moscow",DC Fast Charger,50.0,0.47,daytime,89.0,Greenlots
52.502145,13.359866,"6451 Berlin Ave, Berlin",AC Level 1,22.0,0.14,6:00-22:00,40.0,Tesla
37.877652,-122.343953,"6253 San Francisco Ave, San Francisco",AC Level 1,350.0,0.33,6:00-22:00,99.0,Ionity
72.657084,159.567391,"2081 Random Rd, City 181, Country",AC Level 2,150.0,0.36,daytime,58.0,Tesla
25.292025,55.236476,"9144 Dubai Ave, Dubai",AC Level 2,150.0,0.4,daytime,56.0,Greenlots
-33.818521,18.598312,"4001 Cape Town Ave, Cape Town",AC Level 2,350.0,0.45,6:00-22:00,83.0,Greenlots
43.792112,-79.389308,"4565 Toronto Ave, Toronto",DC Fast Charger,150.0,0.36,24/7,32.0,Greenlots
37.67733,126.97825,"5456 Seoul Ave, Seoul",DC Fast Charger,150.0,0.13,24/7,69.0,Tesla
55.862578,37.622793,"8426 Moscow Ave, Moscow",DC Fast Charger,350.0,0.37,24/7,75.0,ChargePoint
41.939778,-87.754763,"1186 Chicago Ave, Chicago",DC Fast Charger,22.0,0.24,daytime,98.0,Greenlots
19.413666,-99.090064,"6207 Mexico City Ave, Mexico City",DC Fast Charger,22.0,0.48,6:00-22:00,48.0,Greenlots
34.196756,-118.203325,"9452 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.38,24/7,53.0,EVgo
39.905867,116.224061,"2019 Beijing Ave, Beijing",AC Level 2,22.0,0.2,6:00-22:00,15.0,EVgo
76.693669,14.787786,"2118 Random Rd, City 223, Country",AC Level 2,150.0,0.24,daytime,85.0,EVgo
-33.804698,18.558126,"7941 Cape Town Ave, Cape Town",AC Level 2,50.0,0.41,daytime,62.0,Tesla
19.534185,-99.071918,"3714 Mexico City Ave, Mexico City",AC Level 1,150.0,0.35,daytime,10.0,Ionity
37.66505,126.946548,"9132 Seoul Ave, Seoul",DC Fast Charger,22.0,0.35,24/7,87.0,Ionity
34.104595,-118.381747,"5328 Los Angeles Ave, Los Angeles",DC Fast Charger,150.0,0.35,24/7,33.0,ChargePoint
41.979413,-87.64313,"1582 Chicago Ave, Chicago",DC Fast Charger,350.0,0.49,24/7,22.0,ChargePoint
-23.604063,-46.6906,"5690 São Paulo Ave, São Paulo",AC Level 1,150.0,0.47,6:00-22:00,51.0,Greenlots
25.30902,55.255466,"5941 Dubai Ave, Dubai",DC Fast Charger,50.0,0.35,24/7,12.0,Ionity
55.840737,37.684454,"9879 Moscow Ave, Moscow",AC Level 1,50.0,0.4,daytime,83.0,Greenlots
55.723395,37.504418,"8052 Moscow Ave, Moscow",DC Fast Charger,22.0,0.34,24/7,95.0,EVgo
54.038515,76.304779,"8354 Random Rd, City 493, Country",AC Level 2,150.0,0.28,daytime,30.0,EVgo
41.946969,-87.719023,"9829 Chicago Ave, Chicago",DC Fast Charger,350.0,0.31,24/7,92.0,Greenlots
25.342619,55.294323,"7419 Dubai Ave, Dubai",AC Level 1,350.0,0.15,24/7,100.0,Greenlots
52.458421,13.466769,"876 Berlin Ave, Berlin",AC Level 2,22.0,0.4,6:00-22:00,99.0,EVgo
39.800085,116.314889,"8065 Beijing Ave, Beijing",AC Level 1,150.0,0.31,daytime,19.0,ChargePoint
25.263779,55.382877,"8901 Dubai Ave, Dubai",DC Fast Charger,50.0,0.26,24/7,18.0,Tesla
25.368636,55.272186,"3827 Dubai Ave, Dubai",DC Fast Charger,22.0,0.15,daytime,89.0,Greenlots
41.879865,-87.743803,"1609 Chicago Ave, Chicago",AC Level 1,350.0,0.5,24/7,78.0,EVgo
43.6304,-79.453978,"3202 Toronto Ave, Toronto",AC Level 2,350.0,0.16,24/7,93.0,Ionity
19.502829,-99.020322,"7554 Mexico City Ave, Mexico City",AC Level 2,350.0,0.1,daytime,78.0,EVgo
61.571877,7.095596,"2171 Random Rd, City 221, Country",AC Level 2,150.0,0.15,daytime,52.0,Ionity
41.877941,-87.644041,"4137 Chicago Ave, Chicago",AC Level 1,22.0,0.47,24/7,95.0,Greenlots
39.813102,116.352948,"3260 Beijing Ave, Beijing",DC Fast Charger,22.0,0.18,24/7,99.0,EVgo
37.777826,-122.369371,"6001 San Francisco Ave, San Francisco",DC Fast Charger,50.0,0.38,6:00-22:00,65.0,EVgo
37.512865,126.935019,"7770 Seoul Ave, Seoul",AC Level 2,22.0,0.49,daytime,40.0,Tesla
19.169744,72.800732,"2582 Mumbai Ave, Mumbai",AC Level 1,22.0,0.42,daytime,61.0,ChargePoint
34.120239,-118.387714,"1452 Los Angeles Ave, Los Angeles",AC Level 1,50.0,0.42,daytime,59.0,ChargePoint
-23.599086,-46.655739,"4573 São Paulo Ave, São Paulo",AC Level 1,150.0,0.37,6:00-22:00,45.0,Ionity
52.426229,13.441496,"2528 Berlin Ave, Berlin",AC Level 1,50.0,0.37,24/7,58.0,Ionity
-33.832616,18.435349,"3607 Cape Town Ave, Cape Town",DC Fast Charger,50.0,0.32,24/7,85.0,Ionity
76.220089,56.926912,"705 Random Rd, City 295, Country",DC Fast Charger,50.0,0.27,daytime,98.0,EVgo
52.596096,13.461102,"3398 Berlin Ave, Berlin",DC Fast Charger,22.0,0.32,6:00-22:00,61.0,ChargePoint
39.954783,116.32026,"1893 Beijing Ave, Beijing",AC Level 2,150.0,0.15,daytime,88.0,Tesla
25.272909,55.373439,"2279 Dubai Ave, Dubai",AC Level 2,350.0,0.17,24/7,35.0,Tesla
13.800464,100.556506,"2645 Bangkok Ave, Bangkok",DC Fast Charger,50.0,0.33,daytime,88.0,ChargePoint
52.563648,13.400146,"2487 Berlin Ave, Berlin",AC Level 1,350.0,0.14,6:00-22:00,67.0,EVgo
19.409907,-99.012351,"1173 Mexico City Ave, Mexico City",AC Level 2,350.0,0.13,24/7,14.0,ChargePoint
19.534748,-99.18133,"4596 Mexico City Ave, Mexico City",AC Level 1,150.0,0.2,24/7,43.0,Greenlots
39.856894,116.430064,"107 Beijing Ave, Beijing",AC Level 1,150.0,0.37,6:00-22:00,52.0,Greenlots
13.884329,100.527124,"2667 Bangkok Ave, Bangkok",AC Level 2,50.0,0.11,6:00-22:00,70.0,Tesla
10.46809,111.87756,"7446 Random Rd, City 82, Country",DC Fast Charger,50.0,0.17,6:00-22:00,57.0,Greenlots
39.967219,116.209757,"3923 Beijing Ave, Beijing",DC Fast Charger,50.0,0.49,24/7,87.0,Greenlots
-33.765682,18.463485,"4848 Cape Town Ave, Cape Town",DC Fast Charger,150.0,0.44,24/7,38.0,Ionity
-23.543952,-46.520859,"6289 São Paulo Ave, São Paulo",AC Level 1,50.0,0.23,6:00-22:00,96.0,Ionity
19.183707,72.815129,"1662 Mumbai Ave, Mumbai",DC Fast Charger,50.0,0.44,24/7,41.0,Ionity
39.975345,116.372855,"9976 Beijing Ave, Beijing",DC Fast Charger,350.0,0.49,24/7,82.0,ChargePoint
19.130021,72.820006,"5807 Mumbai Ave, Mumbai",AC Level 1,22.0,0.17,6:00-22:00,74.0,ChargePoint
37.843897,-122.464103,"1356 San Francisco Ave, San Francisco",AC Level 1,50.0,0.27,daytime,23.0,ChargePoint
-33.891085,151.349461,"7456 Sydney Ave, Sydney",DC Fast Charger,50.0,0.36,24/7,58.0,Greenlots
52.547184,13.495702,"5592 Berlin Ave, Berlin",DC Fast Charger,50.0,0.23,6:00-22:00,51.0,Tesla
82.248041,9.154199,"293 Random Rd, City 128, Country",AC Level 2,50.0,0.27,24/7,57.0,Ionity
39.873563,116.367573,"7001 Beijing Ave, Beijing",DC Fast Charger,50.0,0.39,daytime,29.0,ChargePoint
37.697946,126.952468,"8937 Seoul Ave, Seoul",AC Level 1,350.0,0.37,daytime,68.0,Tesla
55.875531,37.537862,"2698 Moscow Ave, Moscow",AC Level 2,50.0,0.28,6:00-22:00,25.0,Tesla
39.861111,116.3758,"4307 Beijing Ave, Beijing",AC Level 2,22.0,0.32,daytime,61.0,Greenlots
13.822395,100.560387,"2931 Bangkok Ave, Bangkok",AC Level 2,350.0,0.32,daytime,53.0,Ionity
-33.827291,18.579165,"1328 Cape Town Ave, Cape Town",AC Level 1,350.0,0.41,6:00-22:00,62.0,Tesla
-33.777926,151.249018,"2705 Sydney Ave, Sydney",DC Fast Charger,22.0,0.42,daytime,14.0,Tesla
52.507406,13.469262,"4526 Berlin Ave, Berlin",AC Level 1,50.0,0.41,daytime,70.0,Tesla
13.716496,100.594154,"5956 Bangkok Ave, Bangkok",AC Level 1,150.0,0.43,daytime,30.0,Ionity
27.002793,-120.558946,"8629 Random Rd, City 442, Country",AC Level 1,50.0,0.37,daytime,100.0,Ionity
52.512216,13.368708,"9710 Berlin Ave, Berlin",DC Fast Charger,22.0,0.12,6:00-22:00,16.0,EVgo
13.842774,100.476738,"8158 Bangkok Ave, Bangkok",AC Level 2,350.0,0.33,daytime,14.0,ChargePoint
34.078744,-118.211302,"8103 Los Angeles Ave, Los Angeles",DC Fast Charger,350.0,0.41,6:00-22:00,99.0,EVgo
-33.778266,18.495593,"5842 Cape Town Ave, Cape Town",DC Fast Charger,22.0,0.48,daytime,12.0,Greenlots
13.799814,100.553154,"2751 Bangkok Ave, Bangkok",AC Level 1,22.0,0.33,daytime,91.0,Ionity
37.732382,-122.304987,"3125 San Francisco Ave, San Francisco",AC Level 1,150.0,0.37,6:00-22:00,44.0,Ionity
52.463548,13.495144,"1487 Berlin Ave, Berlin",AC Level 1,350.0,0.18,24/7,51.0,Ionity
39.968228,116.267432,"4999 Beijing Ave, Beijing",DC Fast Charger,50.0,0.31,6:00-22:00,92.0,Tesla
43.7983,-79.435429,"1298 Toronto Ave, Toronto",AC Level 2,150.0,0.2,6:00-22:00,36.0,Greenlots
-76.300721,47.724198,"3589 Random Rd, City 87, Country",AC Level 2,50.0,0.44,daytime,86.0,Greenlots
-23.56364,-46.574898,"3122 São Paulo Ave, São Paulo",AC Level 1,50.0,0.29,daytime,58.0,Greenlots
18.950544,72.989707,"2671 Mumbai Ave, Mumbai",AC Level 1,150.0,0.42,6:00-22:00,14.0,EVgo
18.937889,72.982045,"946 Mumbai Ave, Mumbai",AC Level 1,150.0,0.24,6:00-22:00,11.0,Ionity
-33.777473,151.372295,"5997 Sydney Ave, Sydney",AC Level 2,22.0,0.37,daytime,40.0,Greenlots
52.419112,13.319209,"2613 Berlin Ave, Berlin",AC Level 1,350.0,0.39,daytime,34.0,EVgo
52.494721,13.377387,"1246 Berlin Ave, Berlin",AC Level 2,22.0,0.12,daytime,29.0,ChargePoint
13.80088,100.412736,"1719 Bangkok Ave, Bangkok",AC Level 1,350.0,0.39,6:00-22:00,92.0,Ionity
19.453165,-99.050108,"7498 Mexico City Ave, Mexico City",DC Fast Charger,22.0,0.27,6:00-22:00,12.0,Greenlots
-23.514284,-46.686424,"4048 São Paulo Ave, São Paulo",DC Fast Charger,22.0,0.22,6:00-22:00,71.0,Tesla
-71.116001,53.558456,"9724 Random Rd, City 190, Country",AC Level 2,22.0,0.32,24/7,47.0,ChargePoint
13.805158,100.530842,"9182 Bangkok Ave, Bangkok",AC Level 1,350.0,0.2,6:00-22:00,45.0,EVgo
55.895586,37.665838,"9252 Moscow Ave, Moscow",AC Level 1,150.0,0.26,6:00-22:00,15.0,Tesla
43.743359,-79.491431,"6108 Toronto Ave, Toronto",AC Level 2,150.0,0.42,daytime,10.0,Tesla
39.899802,116.326322,"4945 Beijing Ave, Beijing",AC Level 2,22.0,0.44,24/7,94.0,Greenlots
37.802751,-122.313436,"680 San Francisco Ave, San Francisco",DC Fast Charger,350.0,0.41,daytime,69.0,ChargePoint
37.565367,127.009854,"2049 Seoul Ave, Seoul",AC Level 2,150.0,0.22,24/7,66.0,Greenlots
55.746809,37.582156,"6687 Moscow Ave, Moscow",AC Level 1,50.0,0.33,daytime,42.0,Ionity
19.548508,-99.040382,"1611 Mexico City Ave, Mexico City",DC Fast Charger,350.0,0.29,24/7,86.0,EVgo
52.406412,13.414761,"1944 Berlin Ave, Berlin",AC Level 1,350.0,0.25,6:00-22:00,80.0,Greenlots
-61.825276,107.341922,"1657 Random Rd, City 231, Country",DC Fast Charger,150.0,0.38,24/7,24.0,Ionity
55.837005,37.621822,"3783 Moscow Ave, Moscow",AC Level 1,22.0,0.29,24/7,50.0,Tesla
41.929399,-87.771359,"276 Chicago Ave, Chicago",AC Level 1,50.0,0.12,6:00-22:00,86.0,Ionity
19.059246,72.925355,"30 Mumbai Ave, Mumbai",DC Fast Charger,150.0,0.23,daytime,59.0,EVgo
-33.78397,18.599836,"9219 Cape Town Ave, Cape Town",AC Level 1,350.0,0.37,24/7,25.0,ChargePoint
-23.684172,-46.63988,"5178 São Paulo Ave, São Paulo",AC Level 2,22.0,0.25,daytime,19.0,Ionity
55.831728,37.682448,"1652 Moscow Ave, Moscow",AC Level 2,50.0,0.39,6:00-22:00,84.0,ChargePoint
19.009129,72.919169,"9216 Mumbai Ave, Mumbai",DC Fast Charger,150.0,0.38,6:00-22:00,69.0,ChargePoint
34.15867,-118.347808,"1561 Los Angeles Ave, Los Angeles",AC Level 1,22.0,0.37,6:00-22:00,50.0,ChargePoint
19.437875,-99.180962,"464 Mexico City Ave, Mexico City",AC Level 2,150.0,0.22,daytime,62.0,ChargePoint
-69.224914,8.315345,"678 Random Rd, City 408, Country",AC Level 2,150.0,0.35,6:00-22:00,23.0,ChargePoint
25.254607,55.284241,"3476 Dubai Ave, Dubai",AC Level 1,22.0,0.38,daytime,44.0,ChargePoint
-33.887846,18.405909,"26 Cape Town Ave, Cape Town",AC Level 2,50.0,0.18,daytime,92.0,Ionity
37.529697,127.084211,"6127 Seoul Ave, Seoul",AC Level 1,22.0,0.42,24/7,36.0,Ionity
25.278725,55.205686,"2437 Dubai Ave, Dubai",AC Level 1,22.0,0.23,daytime,18.0,EVgo
55.790418,37.527448,"8588 Moscow Ave, Moscow",AC Level 1,22.0,0.41,6:00-22:00,50.0,Tesla
-33.724645,18.559037,"2593 Cape Town Ave, Cape Town",AC Level 1,50.0,0.31,daytime,41.0,Ionity
13.837387,100.450944,"5131 Bangkok Ave, Bangkok",AC Level 2,22.0,0.41,6:00-22:00,20.0,Tesla
52.507026,13.314412,"7924 Berlin Ave, Berlin",AC Level 2,50.0,0.48,24/7,21.0,ChargePoint
19.48674,-99.17103,"8508 Mexico City Ave, Mexico City",DC Fast Charger,22.0,0.2,daytime,78.0,ChargePoint
-25.964345,19.657685,"7263 Random Rd, City 76, Country",AC Level 2,22.0,0.19,daytime,60.0,EVgo
19.082476,72.934374,"9099 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.16,6:00-22:00,70.0,EVgo
37.537837,126.902128,"8220 Seoul Ave, Seoul",DC Fast Charger,350.0,0.22,6:00-22:00,38.0,Greenlots
55.71537,37.686833,"8604 Moscow Ave, Moscow",AC Level 2,50.0,0.44,daytime,20.0,ChargePoint
19.150635,72.952049,"5707 Mumbai Ave, Mumbai",DC Fast Charger,22.0,0.25,24/7,62.0,Greenlots
34.195379,-118.232149,"3982 Los Angeles Ave, Los Angeles",AC Level 2,150.0,0.45,6:00-22:00,75.0,Greenlots
43.790898,-79.356487,"7646 Toronto Ave, Toronto",AC Level 1,350.0,0.43,24/7,38.0,Greenlots
41.970361,-87.710415,"1501 Chicago Ave, Chicago",DC Fast Charger,50.0,0.13,daytime,87.0,ChargePoint
-33.851793,18.473575,"6052 Cape Town Ave, Cape Town",DC Fast Charger,350.0,0.17,daytime,14.0,Greenlots
18.948073,72.920725,"6145 Mumbai Ave, Mumbai",AC Level 2,150.0,0.29,daytime,91.0,Ionity
-34.974387,-24.158419,"1129 Random Rd, City 254, Country",DC Fast Charger,350.0,0.38,24/7,80.0,Ionity
39.837208,116.254026,"6925 Beijing Ave, Beijing",AC Level 1,350.0,0.5,6:00-22:00,17.0,EVgo
52.554778,13.399112,"3929 Berlin Ave, Berlin",AC Level 2,350.0,0.46,24/7,77.0,ChargePoint
-33.82479,18.43453,"5612 Cape Town Ave, Cape Town",AC Level 2,22.0,0.25,6:00-22:00,98.0,Ionity
37.556992,127.096645,"1225 Seoul Ave, Seoul",AC Level 2,50.0,0.47,daytime,40.0,Tesla
37.551898,127.072977,"903 Seoul Ave, Seoul",DC Fast Charger,150.0,0.27,daytime,87.0,EVgo
-33.839691,151.265079,"2611 Sydney Ave, Sydney",DC Fast Charger,22.0,0.44,6:00-22:00,87.0,Greenlots
-23.634214,-46.545089,"4643 São Paulo Ave, São Paulo",AC Level 2,22.0,0.25,6:00-22:00,82.0,EVgo
-33.769145,18.519338,"8431 Cape Town Ave, Cape Town",DC Fast Charger,350.0,0.24,daytime,33.0,Greenlots
25.293735,55.200519,"4383 Dubai Ave, Dubai",AC Level 2,150.0,0.36,daytime,86.0,ChargePoint
18.674307,14.590934,"7884 Random Rd, City 50, Country",DC Fast Charger,350.0,0.14,daytime,81.0,Ionity
34.101843,-118.28718,"3125 Los Angeles Ave, Los Angeles",AC Level 2,50.0,0.44,6:00-22:00,71.0,Tesla
-33.709479,151.367986,"6393 Sydney Ave, Sydney",DC Fast Charger,50.0,0.38,6:00-22:00,35.0,Tesla
37.775775,-122.344577,"790 San Francisco Ave, San Francisco",AC Level 1,150.0,0.36,6:00-22:00,80.0,Greenlots
-33.747107,151.33565,"7562 Sydney Ave, Sydney",AC Level 2,50.0,0.27,daytime,70.0,ChargePoint
-33.748458,151.376085,"5587 Sydney Ave, Sydney",AC Level 1,350.0,0.34,24/7,46.0,EVgo
25.352324,55.25069,"457 Dubai Ave, Dubai",AC Level 2,150.0,0.31,daytime,78.0,Tesla
-33.715823,151.228384,"1941 Sydney Ave, Sydney",DC Fast Charger,22.0,0.27,6:00-22:00,28.0,Ionity
41.972925,-87.613655,"7403 Chicago Ave, Chicago",DC Fast Charger,350.0,0.39,daytime,71.0,ChargePoint
55.737496,37.666835,"7715 Moscow Ave, Moscow",DC Fast Charger,350.0,0.14,24/7,75.0,ChargePoint
-44.295779,-159.169677,"7252 Random Rd, City 204, Country",AC Level 2,350.0,0.22,6:00-22:00,49.0,EVgo
34.024965,-118.33366,"8785 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.47,daytime,42.0,EVgo
25.330477,55.327949,"5182 Dubai Ave, Dubai",AC Level 1,150.0,0.26,daytime,85.0,EVgo
-33.722096,151.378939,"9611 Sydney Ave, Sydney",AC Level 1,50.0,0.17,24/7,60.0,EVgo
18.951821,72.831931,"2569 Mumbai Ave, Mumbai",AC Level 1,22.0,0.1,daytime,31.0,Tesla
13.779263,100.459991,"4375 Bangkok Ave, Bangkok",DC Fast Charger,350.0,0.25,daytime,92.0,Greenlots
18.932378,72.887181,"5572 Mumbai Ave, Mumbai",AC Level 1,150.0,0.2,24/7,51.0,ChargePoint
25.213189,55.285959,"8939 Dubai Ave, Dubai",DC Fast Charger,350.0,0.18,24/7,38.0,Tesla
-33.841741,18.597306,"8109 Cape Town Ave, Cape Town",AC Level 2,150.0,0.48,6:00-22:00,77.0,ChargePoint
55.822747,37.680999,"5355 Moscow Ave, Moscow",DC Fast Charger,150.0,0.18,6:00-22:00,90.0,Greenlots
9.445906,-55.589153,"2228 Random Rd, City 249, Country",DC Fast Charger,150.0,0.24,daytime,37.0,ChargePoint
39.960049,116.216049,"8130 Beijing Ave, Beijing",AC Level 2,22.0,0.47,daytime,84.0,EVgo
39.828486,116.38282,"4698 Beijing Ave, Beijing",DC Fast Charger,50.0,0.2,24/7,57.0,Greenlots
41.883591,-87.76052,"8473 Chicago Ave, Chicago",DC Fast Charger,50.0,0.4,daytime,12.0,Ionity
55.862757,37.57221,"6789 Moscow Ave, Moscow",AC Level 2,350.0,0.46,24/7,27.0,Ionity
-33.876989,18.543194,"7406 Cape Town Ave, Cape Town",DC Fast Charger,350.0,0.2,6:00-22:00,40.0,Ionity
39.956952,116.439439,"8929 Beijing Ave, Beijing",DC Fast Charger,350.0,0.39,24/7,60.0,Ionity
43.743756,-79.40962,"1403 Toronto Ave, Toronto",AC Level 1,50.0,0.33,daytime,97.0,Greenlots
-33.846264,18.432259,"4319 Cape Town Ave, Cape Town",AC Level 2,50.0,0.28,daytime,63.0,EVgo
52.489022,13.367508,"7783 Berlin Ave, Berlin",DC Fast Charger,22.0,0.45,daytime,81.0,EVgo
-36.146249,146.49704,"3842 Random Rd, City 393, Country",AC Level 2,150.0,0.24,24/7,92.0,ChargePoint
25.27983,55.320117,"6087 Dubai Ave, Dubai",DC Fast Charger,22.0,0.43,daytime,79.0,ChargePoint
25.30416,55.339643,"4944 Dubai Ave, Dubai",AC Level 1,22.0,0.21,24/7,33.0,EVgo
-33.702919,18.541643,"8324 Cape Town Ave, Cape Town",DC Fast Charger,22.0,0.12,6:00-22:00,44.0,EVgo
19.548655,-99.152523,"6277 Mexico City Ave, Mexico City",AC Level 1,22.0,0.15,24/7,70.0,Tesla
-33.794587,18.482991,"533 Cape Town Ave, Cape Town",AC Level 1,350.0,0.31,6:00-22:00,94.0,EVgo
19.423203,-99.109416,"1842 Mexico City Ave, Mexico City",AC Level 2,150.0,0.3,6:00-22:00,70.0,Ionity
19.470749,-99.117494,"3693 Mexico City Ave, Mexico City",AC Level 1,150.0,0.22,6:00-22:00,17.0,EVgo
19.577614,-99.161105,"3151 Mexico City Ave, Mexico City",AC Level 1,22.0,0.33,6:00-22:00,96.0,Greenlots
52.509095,13.330651,"3994 Berlin Ave, Berlin",AC Level 1,350.0,0.18,24/7,59.0,Ionity
-89.630746,-32.41168,"2368 Random Rd, City 50, Country",DC Fast Charger,350.0,0.25,6:00-22:00,65.0,EVgo
34.17937,-118.219698,"277 Los Angeles Ave, Los Angeles",AC Level 1,50.0,0.46,daytime,83.0,Ionity
37.522961,126.913867,"3563 Seoul Ave, Seoul",AC Level 1,50.0,0.4,daytime,34.0,EVgo
34.167864,-118.245561,"4421 Los Angeles Ave, Los Angeles",AC Level 2,50.0,0.32,daytime,19.0,ChargePoint
39.842594,116.473522,"2657 Beijing Ave, Beijing",AC Level 1,50.0,0.4,6:00-22:00,48.0,Greenlots
-23.546267,-46.633592,"2241 São Paulo Ave, São Paulo",AC Level 2,50.0,0.28,24/7,50.0,Greenlots
37.611823,126.939878,"1049 Seoul Ave, Seoul",DC Fast Charger,150.0,0.42,24/7,22.0,Greenlots
43.603322,-79.302742,"9089 Toronto Ave, Toronto",AC Level 2,350.0,0.21,6:00-22:00,91.0,EVgo
39.880678,116.208113,"158 Beijing Ave, Beijing",AC Level 2,50.0,0.44,daytime,31.0,Ionity
-33.854097,151.333887,"5944 Sydney Ave, Sydney",DC Fast Charger,22.0,0.11,6:00-22:00,65.0,ChargePoint
-22.389199,153.117257,"9313 Random Rd, City 235, Country",AC Level 2,150.0,0.13,6:00-22:00,86.0,Greenlots
-33.863156,18.45439,"8322 Cape Town Ave, Cape Town",DC Fast Charger,50.0,0.32,daytime,37.0,Tesla
25.310429,55.38061,"7534 Dubai Ave, Dubai",AC Level 1,50.0,0.25,24/7,61.0,Tesla
41.887164,-87.648673,"5258 Chicago Ave, Chicago",AC Level 2,50.0,0.48,daytime,28.0,ChargePoint
37.790101,-122.370444,"8022 San Francisco Ave, San Francisco",AC Level 1,150.0,0.12,24/7,79.0,EVgo
37.711163,-122.454235,"9562 San Francisco Ave, San Francisco",AC Level 1,50.0,0.22,daytime,48.0,Greenlots
43.741636,-79.41695,"3677 Toronto Ave, Toronto",AC Level 1,150.0,0.19,24/7,63.0,Greenlots
34.149342,-118.355191,"5195 Los Angeles Ave, Los Angeles",AC Level 1,22.0,0.42,daytime,34.0,Ionity
55.858277,37.523276,"2153 Moscow Ave, Moscow",AC Level 2,150.0,0.47,daytime,39.0,Tesla
-33.79532,18.559229,"5321 Cape Town Ave, Cape Town",DC Fast Charger,50.0,0.31,6:00-22:00,36.0,Ionity
-21.530008,-19.54385,"320 Random Rd, City 325, Country",DC Fast Charger,22.0,0.28,24/7,68.0,ChargePoint
13.838975,100.590146,"6064 Bangkok Ave, Bangkok",AC Level 2,50.0,0.37,24/7,72.0,Greenlots
55.861183,37.599839,"5202 Moscow Ave, Moscow",AC Level 2,150.0,0.25,daytime,51.0,Greenlots
25.365817,55.241502,"898 Dubai Ave, Dubai",AC Level 1,22.0,0.32,6:00-22:00,96.0,Greenlots
-33.757181,151.32826,"7197 Sydney Ave, Sydney",AC Level 2,50.0,0.26,24/7,57.0,Tesla
13.767861,100.551305,"3038 Bangkok Ave, Bangkok",AC Level 2,50.0,0.13,daytime,50.0,Greenlots
19.061513,72.976423,"1865 Mumbai Ave, Mumbai",DC Fast Charger,22.0,0.21,daytime,36.0,Ionity
41.952905,-87.749205,"5183 Chicago Ave, Chicago",AC Level 1,22.0,0.17,24/7,18.0,Ionity
34.057286,-118.205731,"9505 Los Angeles Ave, Los Angeles",DC Fast Charger,150.0,0.15,24/7,80.0,EVgo
52.569783,13.308017,"4317 Berlin Ave, Berlin",AC Level 2,50.0,0.24,daytime,65.0,Ionity
30.502619,78.243519,"1475 Random Rd, City 458, Country",DC Fast Charger,22.0,0.47,daytime,61.0,Tesla
37.771477,-122.405787,"7506 San Francisco Ave, San Francisco",AC Level 1,22.0,0.3,daytime,59.0,ChargePoint
